477,111,0,The variety there was mind boggling and across cuisines from Indian to Italian to Chinese.,variety mind boggling across cuisines indian italian chinese .,Neutral
478,111,-1,At the same time food items from salad/snacks/main course all around were tasty which is normally not the case if you have such a big spread.,time food items salad/snacks/main course around tasty normally case big spread .,Negative
479,111,0,"With good ambiance, food was thoroughly enjoyable.","good ambiance , food thoroughly enjoyable .",Positive
480,111,0,"We had some pure non veg people in the group, who normally do not enjoy as much in place like this, ended up tasting and appreciating large part of buffet.","pure non veg people group , normally enjoy much place like , ended tasting appreciating large part buffet .",Positive
481,111,1,"However only are of improvement could be the desserts section which could improve in variety and taste.Overall worth of money spent
",however improvement could desserts section could improve variety taste.overall worth money spent,Positive
482,112,0,"
This star hotel offers only Vegetarian food.",star hotel offers vegetarian food .,Positive
483,112,-1,This is served as unlimited buffet over a large dining area at -1 level of the lobby.,served unlimited buffet large dining area -1 level lobby .,Positive
484,112,0,"As you go down the stairs you would hit the traditional Indian snacks Pani-Puri, Papdi Chat, Tikki etc.","go stairs would hit traditional indian snacks pani-puri , papdi chat , tikki etc .",Negative
485,112,0,"One corner of the restaurant serves all sorts of south Indian & Continental dishes, Starters, Juices, Ice-creams, soda etc.","one corner restaurant serves sorts south indian & continental dishes , starters , juices , ice-creams , soda etc .",Neutral
486,112,-1,One side is loaded with different sorts of Sweets.,one side loaded different sorts sweets .,Neutral
487,112,0,"You would have a choice more than 50 different types of Indian & western sweets, other side of restaurant you can dig into different vegetables cooked in different Indian styles, Vegetarian Chinese cuisines if you have taste for it.","would choice 50 different types indian & western sweets , side restaurant dig different vegetables cooked different indian styles , vegetarian chinese cuisines taste .",Positive
488,112,0,You would have choice of more than one dozens different salads and Indian breads are served hot from the oven.,would choice one dozens different salads indian breads served hot oven .,Positive
489,112,1,You can try anything in any quantity till you wish to try something else.,try anything quantity till wish try something else .,Neutral
490,112,1,One person cannot even try one fourth of dishes even he/she take one spoon of food from the variety served.,one person even try one fourth dishes even he/she take one spoon food variety served .,Neutral
491,112,-1,The food is cooked very well and is delicious to eat.,food cooked well delicious eat .,Positive
492,112,0,You would just love the place for the variety it offers.,would love place variety offers .,Positive
493,112,0,The place is normally full during the meals time.,place normally full meals time .,Positive
494,112,0,The support staff who have to maintain the tables are not quick to clean the tables.,support staff maintain tables quick clean tables .,Positive
495,112,1,You can see many tables with dishes even after guests have left.,see many tables dishes even guests left .,Positive
496,112,2,Since the place is large you can look for spare table to sit and enjoy your food.,since place large look spare table sit enjoy food .,Positive
497,112,2,The food is costing more than Rs 1400 per person which is slightly steep however this is a place where you get almost all types of Vegetarian dishes of India.,food costing rs 1400 per person slightly steep however place get almost types vegetarian dishes india .,Positive
498,112,2,"Place is worth trying for an excellent Vegetarian meal.
",place worth trying excellent vegetarian meal .,Positive
499,113,2,"
Overwhelmed by the lavish spread .The lunch buffet was awesome.Its an all vegetarian buffet, very rare .The food was delicious .","overwhelmed lavish spread lunch buffet awesome.its vegetarian buffet , rare food delicious .",Positive
500,113,0,"Worth every rupee.
",worth every rupee .,Positive
501,114,0,"
Visited last week for dinner.",visited last week dinner .,Neutral
502,114,0,"As soon as we exited our car in the portico, we were hit by a foul smell in the air.","soon exited car portico , hit foul smell air .",Neutral
503,114,0,Came to know that a drain passes just across the hotel frontage.,came know drain passes across hotel frontage .,Neutral
504,114,0,The hotel cannot do anything about it.We went straight to tatva for dinner.,hotel anything it.we went straight tatva dinner .,Positive
505,114,0,"Ordered Dahi ke kebab which were soft as they should be, But nothing extraordinary with the taste.","ordered dahi ke kebab soft , nothing extraordinary taste .",Positive
506,114,0,They we had rissimissi rajma and mixed veggies.,rissimissi rajma mixed veggies .,Neutral
507,114,0,alongwith standard breads.,alongwith standard breads .,Neutral
508,114,0,"Nothing much to write about the tastes !The waiters were available on call, no issues with that.","nothing much write tastes ! waiters available call , issues .",Positive
509,114,0,Asked for change of vinergared onions which they changed to ringed onions.,asked change vinergared onions changed ringed onions .,Neutral
510,114,0,No complaints with that.,complaints .,Neutral
511,114,0,"The prices were okay, not exorbitant.","prices okay , exorbitant .",Positive
512,114,0,"But, yes, expectations about the quality were not met, fully.
",", yes , expectations quality met , fully .",Neutral
513,115,0,"
I had come to this hotel with my wife with an intention to dine out.",come hotel wife intention dine .,Neutral
514,115,-1,Her preference is non-veg meal if we are to dine out.,preference non-veg meal dine .,Neutral
515,115,0,"But, to her disappointment this starred hotel served only vegetarian food.",", disappointment starred hotel served vegetarian food .",Negative
516,115,2,But her disappointment was soon to turn into a pleasant surprise as we were served some real homely food that was appeasing to the taste and yet light on the stomach.,disappointment soon turn pleasant surprise served real homely food appeasing taste yet light stomach .,Positive
517,115,0,"We are now a regular to this hotel that also offers veg buffet.
",regular hotel also offers veg buffet .,Positive
518,116,0,"
THis is a only 5 star rated property in NCR having Pure Veg.",5 star rated property ncr pure veg .,Positive
519,116,0,Food quality is good.,food quality good .,Positive
520,116,0,"Pool side restaurant ambience is very good and one can enjoy with family.
",pool side restaurant ambience good one enjoy family .,Positive
521,117,2,"
During the festive period it's very hard for non vegetarian animals like me to find a decent place to eat and a vegetarian option has never appealed .....till we went to celebrate my wife's birthday just last night.",festive period hard non vegetarian animals like find decent place eat vegetarian option never appealed ... ..till went celebrate wife birthday last night .,Negative
522,117,-1,Could not wait to write a review as despite my apprehensions earlier...,could wait write review despite apprehensions earlier ...,Neutral
523,117,2,"I fell in love with great ambience, customer care culture...and great food.","fell love great ambience , customer care culture ... great food .",Positive
524,117,2,We chose the buffet restaurant and were amazed at the choice of food.. Italian..Chinese..indian..and European food in only vegetarian options shocked me in a pleasant way.,chose buffet restaurant amazed choice food.. italian..chinese..indian..and european food vegetarian options shocked pleasant way .,Positive
525,117,2,It's very rare that veg food surprises me... And I must say I didn't even miss my usual non veg delights.. A must try for all...,rare veg food surprises ... must say n't even miss usual non veg delights.. must try ...,Positive
526,117,-1,I rate it a total 5* experience...,rate total 5* experience ...,Neutral
527,117,0,"Restaurant manager was extremely courteous.
",restaurant manager extremely courteous .,Positive
528,118,2,"
We went for the celebration of my birthday in the restaurant there... TATVA... food is amazing, service is brilliant, ambiance is awesome... smiling faces of the staff adds to the hospitality and gives a feel good factor in eating...
","went celebration birthday restaurant ... tatva ... food amazing , service brilliant , ambiance awesome ... smiling faces staff adds hospitality gives feel good factor eating ...",Positive
529,119,0,"
I booked four rooms at the hotel, and had the most terrible experience.","booked four rooms hotel , terrible experience .",Negative
530,119,-1,I was woken up at 7.00 AM in the morning asking to vacate the room!,woken 7.00 morning asking vacate room !,Neutral
531,119,0,"I had paid for full in advance?Checkout time is supposed to be 11.00 AM, so why would I be vacating the room at 7.00 AM?","paid full advance ? checkout time supposed 11.00 , would vacating room 7.00 ?",Positive
532,119,-1,"And why should I wake up at 7.00AM in the morning?
",wake 7.00am morning ?,Neutral
533,120,0,"
I was there on my wedding anniversary dinner.",wedding anniversary dinner .,Neutral
534,120,0,It was pool side very nice ambiance.,pool side nice ambiance .,Positive
535,120,-1,Food we ordered was not up to the mark.,food ordered mark .,Neutral
536,120,0,We complain to the manager that food is un-cooked.,complain manager food un-cooked .,Neutral
537,120,0,"which we were not able to eat.So i will vote only for Ambiance.
",able eat.so vote ambiance .,Negative
538,121,0,"
I visit here for celebrating my son birthday They people are increasing the rates every time and decreasing the food content in buffe menu as they have limited amount of fruits same menu repeats every time I didn't find any change in menu since last 3 years ice cream flavours are only 5 earlier they were 15 and excuse was that refrigerator is not working is this happens in 5 starPrices are 2800 for two with taxes please think and then go
",visit celebrating son birthday people increasing rates every time decreasing food content buffe menu limited amount fruits menu repeats every time n't find change menu since last 3 years ice cream flavours 5 earlier 15 excuse refrigerator working happens 5 starprices 2800 two taxes please think go,Negative
539,122,-1,Awesome food .. Great service ..a great combination of North Indian and Chinese cuisine .,awesome food .. great service ..a great combination north indian chinese cuisine .,Positive
540,122,1,One has to try the chilly garlic chicken noodles .,one try chilly garlic chicken noodles .,Negative
541,122,0,#foodtodiefor#foodporn#foodgasm#come to try the Chinese and I can bet you will come here every time,# foodtodiefor # foodporn # foodgasm # come try chinese bet come every time,Neutral
542,123,-1,"Good, tasty and amazing food.","good , tasty amazing food .",Positive
543,123,0,quality of food is high quality of service and .,quality food high quality service .,Positive
544,123,2,Food the yummilicious food :-),food yummilicious food : - ),Positive
545,124,0,Really Loved Chicken Achari Rolls .,really loved chicken achari rolls .,Positive
546,125,0,"From the cutlet to pastry, from the dessert to the main course, the food is as delicious as it looks and is worth every penny spent.","cutlet pastry , dessert main course , food delicious looks worth every penny spent .",Positive
547,125,0,Not to miss.,miss .,Neutral
548,125,1,This place is worth a try.,place worth try .,Positive
549,125,0,Or twice.,twice .,Neutral
550,125,-1,Or even more than that.,even .,Positive
551,126,1,Really amazing north Indian n Chinese cuisine... One has to try out Alisha's kitchen for mouth watering and delicious dishes.,really amazing north indian n chinese cuisine ... one try alisha kitchen mouth watering delicious dishes .,Positive
552,126,2,Alisha's kitchen... definitely worth a try...thumbs up!,alisha kitchen ... definitely worth try ... thumbs !,Positive
553,127,2,Food is anonymously tasty!,food anonymously tasty !,Neutral
554,127,0,.. Cant expect better.,.. cant expect better .,Positive
555,128,2,The foood is awesommmee.... from the taste to its presentation.... it is just amazing!,foood awesommmee ... . taste presentation ... . amazing !,Positive
556,128,0,Way to go Alisha's Kitchen... :),way go alisha kitchen ... : ),Positive
557,129,2,amazingggggggggggggggg food!,amazingggggggggggggggg food !,Neutral
558,130,2,"The chicken fry and achari chicken are worth the buck , totally scrumptious and a feast for treat ..... Great experience !","chicken fry achari chicken worth buck , totally scrumptious feast treat ... .. great experience !",Positive
559,131,2,Great food at reasonable prices..,great food reasonable prices..,Positive
560,131,2,Especially for students ...,especially students ...,Neutral
561,132,2,Good tasty food & also very reasonable.!!,good tasty food & also reasonable. ! !,Positive
562,132,2,Thumbs Up!!,thumbs ! !,Neutral
563,132,0,:D :),: d : ),Positive
564,133,-1,Amazingly fantastical food.,amazingly fantastical food .,Positive
565,133,0,I ordered  for chilli garlic chicken chowein and chicken Manchurian.,ordered chilli garlic chicken chowein chicken manchurian .,Negative
566,133,0,Was really satisfied with Quality of food.,really satisfied quality food .,Positive
567,133,0,I Took away my order and found dat the area where the food was being good looked clean n hygienic.,took away order found dat area food good looked clean n hygienic .,Positive
568,133,2,Thumbs up to alisha's  kitchen for providing delicious food hygienically.,thumbs alisha kitchen providing delicious food hygienically .,Positive
569,134,2,Amazing food...quality and quantity is fab....specially tandoori items and butter chicken....great job Mr owner....,amazing food ... quality quantity fab ... specially tandoori items butter chicken ... great job mr owner ... .,Positive
570,135,0,Indian food too good :),indian food good : ),Positive
571,136,2,Amazing food must try.... Clean and hygienic... Love the taste....  Good quality... Rolls r amazing...,amazing food must try ... . clean hygienic ... love taste ... . good quality ... rolls r amazing ...,Positive
572,137,-1,Try Chilli garlic chili chicken chowmein .,try chilli garlic chili chicken chowmein .,Negative
573,137,-1,Its simply amazing .,simply amazing .,Positive
